game_date_original,opponent_original,result_original,fouls,goals,assists,points,shots,shots_on_goal,ground_balls,turnovers,caused_turnovers,free_position_shots,free_position_goals,red_cards,yellow_cards,green_cards,draw_controls,school_id,team_name,season,ncaa_division,ncaa_division_formatted,sport_id,game_date,team_score,opponent_score,game_outcome,full_result,overtime,opponent_clean,is_away_game,team_id
02/15/2025,Stonehill,14-6,14.0,14.0,10.0,24.0,35.0,26.0,23.0,18.0,13.0,6.0,3.0,,2.0,2.0,15.0,68,Boston U.,2025,1,1,WLA,2025-02-15,14.0,6.0,W,14-6,,Stonehill,False,593884
02/19/2025,Fairfield,9-13,19.0,9.0,3.0,12.0,20.0,15.0,17.0,24.0,7.0,8.0,5.0,,2.0,4.0,13.0,68,Boston U.,2025,1,1,WLA,2025-02-19,9.0,13.0,L,9-13,,Fairfield,False,593884
02/22/2025,@ Iona,14-5,10.0,14.0,3.0,17.0,29.0,22.0,21.0,21.0,6.0,8.0,4.0,,2.0,1.0,17.0,68,Boston U.,2025,1,1,WLA,2025-02-22,14.0,5.0,W,14-5,,Iona,True,593884
02/26/2025,Merrimack,17-6,11.0,17.0,5.0,22.0,29.0,24.0,15.0,13.0,5.0,7.0,7.0,,,2.0,17.0,68,Boston U.,2025,1,1,WLA,2025-02-26,17.0,6.0,W,17-6,,Merrimack,False,593884
03/08/2025,@ Army West Point,8-18,16.0,8.0,2.0,10.0,23.0,14.0,18.0,15.0,4.0,7.0,2.0,,,,8.0,68,Boston U.,2025,1,1,WLA,2025-03-08,8.0,18.0,L,8-18,,Army West Point,True,593884
03/12/2025,@ New Hampshire,14-8,17.0,14.0,4.0,18.0,30.0,26.0,18.0,11.0,6.0,4.0,4.0,,1.0,4.0,13.0,68,Boston U.,2025,1,1,WLA,2025-03-12,14.0,8.0,W,14-8,,New Hampshire,True,593884
03/15/2025,Bucknell,10-8,2.0,10.0,7.0,17.0,25.0,19.0,19.0,18.0,13.0,6.0,2.0,,1.0,2.0,12.0,68,Boston U.,2025,1,1,WLA,2025-03-15,10.0,8.0,W,10-8,,Bucknell,False,593884
03/22/2025,@ Lafayette,17-8,9.0,17.0,3.0,20.0,32.0,24.0,29.0,13.0,6.0,5.0,3.0,,2.0,2.0,12.0,68,Boston U.,2025,1,1,WLA,2025-03-22,17.0,8.0,W,17-8,,Lafayette,True,593884
03/29/2025,Navy,8-16,17.0,8.0,4.0,12.0,22.0,15.0,17.0,16.0,6.0,4.0,1.0,,,1.0,7.0,68,Boston U.,2025,1,1,WLA,2025-03-29,8.0,16.0,L,8-16,,Navy,False,593884
04/05/2025,@ Lehigh,14-15 (1),22.0,14.0,7.0,21.0,35.0,22.0,13.0,18.0,4.0,8.0,4.0,,1.0,1.0,20.0,68,Boston U.,2025,1,1,WLA,2025-04-05,14.0,15.0,L,14-15 (1),1.0,Lehigh,True,593884
04/12/2025,Loyola Maryland,14-20,21.0,14.0,5.0,19.0,25.0,19.0,20.0,11.0,4.0,8.0,5.0,,1.0,1.0,4.0,68,Boston U.,2025,1,1,WLA,2025-04-12,14.0,20.0,L,14-20,,Loyola Maryland,False,593884
04/16/2025,@ Colgate,10-14,21.0,10.0,3.0,13.0,21.0,16.0,13.0,13.0,6.0,4.0,2.0,,2.0,2.0,10.0,68,Boston U.,2025,1,1,WLA,2025-04-16,10.0,14.0,L,10-14,,Colgate,True,593884
04/19/2025,@ American,12-5,8.0,12.0,6.0,18.0,37.0,28.0,26.0,17.0,15.0,8.0,2.0,,3.0,,12.0,68,Boston U.,2025,1,1,WLA,2025-04-19,12.0,5.0,W,12-5,,American,True,593884
04/24/2025,Holy Cross,12-18,31.0,12.0,5.0,17.0,22.0,17.0,21.0,21.0,7.0,3.0,2.0,,,4.0,6.0,68,Boston U.,2025,1,1,WLA,2025-04-24,12.0,18.0,L,12-18,,Holy Cross,False,593884
02/15/2025,New Hampshire,20-3,,20.0,6.0,26.0,39.0,34.0,14.0,9.0,8.0,5.0,1.0,,,1.0,20.0,80,Brown,2025,1,1,WLA,2025-02-15,20.0,3.0,W,20-3,,New Hampshire,False,593885
02/21/2025,"Holy Cross @ Smithfield, R.I.",22-6,15.0,22.0,8.0,30.0,35.0,30.0,10.0,11.0,5.0,5.0,2.0,,3.0,2.0,15.0,80,Brown,2025,1,1,WLA,2025-02-21,22.0,6.0,W,22-6,,Holy Cross,True,593885
02/23/2025,@ Sacred Heart,18-2,11.0,18.0,13.0,31.0,24.0,23.0,12.0,16.0,5.0,3.0,3.0,,1.0,3.0,17.0,80,Brown,2025,1,1,WLA,2025-02-23,18.0,2.0,W,18-2,,Sacred Heart,True,593885
03/01/2025,Vermont,20-6,,20.0,13.0,33.0,40.0,30.0,16.0,7.0,8.0,6.0,2.0,,2.0,1.0,24.0,80,Brown,2025,1,1,WLA,2025-03-01,20.0,6.0,W,20-6,,Vermont,False,593885
03/07/2025,@ Cornell,14-16,13.0,14.0,11.0,25.0,27.0,21.0,9.0,12.0,8.0,5.0,1.0,,,1.0,19.0,80,Brown,2025,1,1,WLA,2025-03-07,14.0,16.0,L,14-16,,Cornell,True,593885
03/09/2025,@ Binghamton,13-12 (2),22.0,13.0,7.0,20.0,42.0,27.0,19.0,12.0,13.0,9.0,4.0,,4.0,5.0,19.0,80,Brown,2025,1,1,WLA,2025-03-09,13.0,12.0,W,13-12 (2),2.0,Binghamton,True,593885
03/18/2025,Boston College,7-18,,7.0,5.0,12.0,27.0,18.0,11.0,11.0,4.0,2.0,1.0,,1.0,2.0,11.0,80,Brown,2025,1,1,WLA,2025-03-18,7.0,18.0,L,7-18,,Boston College,False,593885
03/22/2025,Yale,14-11,,14.0,13.0,27.0,32.0,21.0,9.0,13.0,5.0,2.0,1.0,,1.0,3.0,12.0,80,Brown,2025,1,1,WLA,2025-03-22,14.0,11.0,W,14-11,,Yale,False,593885
03/29/2025,Harvard,12-10,,12.0,8.0,20.0,19.0,18.0,12.0,15.0,9.0,5.0,3.0,,3.0,2.0,12.0,80,Brown,2025,1,1,WLA,2025-03-29,12.0,10.0,W,12-10,,Harvard,False,593885
04/01/2025,@ Duke,13-14,15.0,13.0,6.0,19.0,26.0,19.0,15.0,10.0,8.0,7.0,4.0,,1.0,2.0,16.0,80,Brown,2025,1,1,WLA,2025-04-01,13.0,14.0,L,13-14,,Duke,True,593885
04/05/2025,Columbia,19-5,,19.0,13.0,32.0,47.0,35.0,15.0,8.0,10.0,3.0,,,2.0,2.0,14.0,80,Brown,2025,1,1,WLA,2025-04-05,19.0,5.0,W,19-5,,Columbia,False,593885
04/08/2025,@ Bryant,14-10,,14.0,10.0,24.0,34.0,25.0,15.0,16.0,8.0,8.0,4.0,,2.0,3.0,17.0,80,Brown,2025,1,1,WLA,2025-04-08,14.0,10.0,W,14-10,,Bryant,True,593885
04/12/2025,@ Dartmouth,13-12,14.0,13.0,8.0,21.0,33.0,23.0,16.0,9.0,9.0,3.0,1.0,,1.0,1.0,16.0,80,Brown,2025,1,1,WLA,2025-04-12,13.0,12.0,W,13-12,,Dartmouth,True,593885
04/19/2025,@ Princeton,13-15,10.0,13.0,5.0,18.0,35.0,20.0,14.0,14.0,6.0,3.0,1.0,,,2.0,16.0,80,Brown,2025,1,1,WLA,2025-04-19,13.0,15.0,L,13-15,,Princeton,True,593885
04/26/2025,Penn,7-11,,7.0,5.0,12.0,21.0,15.0,11.0,14.0,7.0,3.0,1.0,,1.0,,7.0,80,Brown,2025,1,1,WLA,2025-04-26,7.0,11.0,L,7-11,,Penn,False,593885
05/02/2025,@ Princeton,16-17,15.0,16.0,6.0,22.0,37.0,27.0,12.0,9.0,5.0,7.0,7.0,,2.0,1.0,19.0,80,Brown,2025,1,1,WLA,2025-05-02,16.0,17.0,L,16-17,,Princeton,True,593885
05/09/2025,"Syracuse @ New Haven, CT",9-15,19.0,9.0,6.0,15.0,24.0,11.0,12.0,14.0,10.0,8.0,2.0,,1.0,2.0,11.0,80,Brown,2025,1,1,WLA,2025-05-09,9.0,15.0,L,9-15,,Syracuse,True,593885
02/07/2025,@ Sacred Heart,13-8,16.0,13.0,5.0,18.0,30.0,21.0,19.0,21.0,15.0,6.0,5.0,,2.0,4.0,16.0,81,Bryant,2025,1,1,WLA,2025-02-07,13.0,8.0,W,13-8,,Sacred Heart,True,593886
02/12/2025,Stony Brook,12-16,9.0,12.0,8.0,20.0,20.0,19.0,14.0,21.0,11.0,6.0,4.0,,5.0,9.0,12.0,81,Bryant,2025,1,1,WLA,2025-02-12,12.0,16.0,L,12-16,,Stony Brook,False,593886
02/15/2025,@ Monmouth,12-11,12.0,12.0,3.0,15.0,37.0,26.0,24.0,20.0,12.0,4.0,2.0,,1.0,5.0,10.0,81,Bryant,2025,1,1,WLA,2025-02-15,12.0,11.0,W,12-11,,Monmouth,True,593886
02/19/2025,@ LIU,11-7,8.0,11.0,4.0,15.0,31.0,22.0,21.0,15.0,19.0,,,,1.0,3.0,8.0,81,Bryant,2025,1,1,WLA,2025-02-19,11.0,7.0,W,11-7,,LIU,True,593886
02/22/2025,Dartmouth,5-15,7.0,5.0,1.0,6.0,27.0,18.0,16.0,19.0,12.0,3.0,1.0,,1.0,1.0,9.0,81,Bryant,2025,1,1,WLA,2025-02-22,5.0,15.0,L,5-15,,Dartmouth,False,593886
02/26/2025,Rhode Island,19-5,,19.0,7.0,26.0,45.0,34.0,27.0,10.0,17.0,6.0,2.0,,1.0,2.0,18.0,81,Bryant,2025,1,1,WLA,2025-02-26,19.0,5.0,W,19-5,,Rhode Island,False,593886
03/03/2025,Holy Cross,8-13,,8.0,2.0,10.0,27.0,20.0,17.0,14.0,22.0,5.0,1.0,,3.0,8.0,4.0,81,Bryant,2025,1,1,WLA,2025-03-03,8.0,13.0,L,8-13,,Holy Cross,False,593886
03/08/2025,Quinnipiac,16-13,,16.0,7.0,23.0,36.0,32.0,19.0,11.0,20.0,7.0,2.0,,3.0,3.0,18.0,81,Bryant,2025,1,1,WLA,2025-03-08,16.0,13.0,W,16-13,,Quinnipiac,False,593886
03/14/2025,@ UMBC,9-17,25.0,9.0,4.0,13.0,20.0,16.0,14.0,13.0,9.0,3.0,2.0,,6.0,2.0,12.0,81,Bryant,2025,1,1,WLA,2025-03-14,9.0,17.0,L,9-17,,UMBC,True,593886
03/22/2025,Binghamton,17-6,3.0,17.0,8.0,25.0,31.0,25.0,20.0,12.0,13.0,6.0,4.0,,1.0,4.0,7.0,81,Bryant,2025,1,1,WLA,2025-03-22,17.0,6.0,W,17-6,,Binghamton,False,593886
03/24/2025,@ Harvard,12-23,25.0,12.0,6.0,18.0,21.0,17.0,13.0,14.0,5.0,4.0,3.0,,4.0,4.0,9.0,81,Bryant,2025,1,1,WLA,2025-03-24,12.0,23.0,L,12-23,,Harvard,True,593886
03/29/2025,@ New Hampshire,15-5,14.0,15.0,5.0,20.0,31.0,25.0,20.0,13.0,14.0,7.0,4.0,,2.0,1.0,14.0,81,Bryant,2025,1,1,WLA,2025-03-29,15.0,5.0,W,15-5,,New Hampshire,True,593886
04/08/2025,Brown,10-14,,10.0,3.0,13.0,28.0,18.0,15.0,15.0,11.0,2.0,,,2.0,2.0,10.0,81,Bryant,2025,1,1,WLA,2025-04-08,10.0,14.0,L,10-14,,Brown,False,593886
04/12/2025,UAlbany,10-9,,10.0,5.0,15.0,31.0,15.0,16.0,18.0,12.0,5.0,3.0,,2.0,1.0,10.0,81,Bryant,2025,1,1,WLA,2025-04-12,10.0,9.0,W,10-9,,UAlbany,False,593886
04/19/2025,@ Vermont,16-14,18.0,16.0,7.0,23.0,33.0,24.0,14.0,14.0,11.0,7.0,3.0,,2.0,3.0,15.0,81,Bryant,2025,1,1,WLA,2025-04-19,16.0,14.0,W,16-14,,Vermont,True,593886
04/26/2025,UMass Lowell,15-8,,15.0,5.0,20.0,39.0,24.0,16.0,13.0,13.0,9.0,4.0,,1.0,1.0,14.0,81,Bryant,2025,1,1,WLA,2025-04-26,15.0,8.0,W,15-8,,UMass Lowell,False,593886
05/02/2025,UMBC,12-9,1.0,12.0,6.0,18.0,34.0,26.0,19.0,13.0,12.0,6.0,3.0,,1.0,2.0,13.0,81,Bryant,2025,1,1,WLA,2025-05-02,12.0,9.0,W,12-9,,UMBC,False,593886
05/04/2025,UAlbany,10-14,,10.0,7.0,17.0,25.0,18.0,13.0,16.0,8.0,2.0,,,2.0,2.0,13.0,81,Bryant,2025,1,1,WLA,2025-05-04,10.0,14.0,L,10-14,,UAlbany,False,593886
02/12/2025,@ Penn St.,4-16,14.0,4.0,,4.0,13.0,10.0,19.0,8.0,9.0,4.0,2.0,,1.0,2.0,4.0,83,Bucknell,2025,1,1,WLA,2025-02-12,4.0,16.0,L,4-16,,Penn St.,True,593887
02/18/2025,Rider,9-8,17.0,9.0,8.0,17.0,23.0,18.0,22.0,19.0,18.0,3.0,1.0,,,7.0,6.0,83,Bucknell,2025,1,1,WLA,2025-02-18,9.0,8.0,W,9-8,,Rider,False,593887
02/22/2025,Villanova,11-16,20.0,11.0,4.0,15.0,19.0,14.0,17.0,18.0,13.0,6.0,5.0,,1.0,2.0,7.0,83,Bucknell,2025,1,1,WLA,2025-02-22,11.0,16.0,L,11-16,,Villanova,False,593887
02/25/2025,Kent St.,17-6,6.0,17.0,12.0,29.0,41.0,32.0,19.0,12.0,13.0,7.0,2.0,,,3.0,14.0,83,Bucknell,2025,1,1,WLA,2025-02-25,17.0,6.0,W,17-6,,Kent St.,False,593887
03/01/2025,@ Mount St. Mary's,8-7,8.0,8.0,4.0,12.0,17.0,12.0,19.0,15.0,10.0,3.0,2.0,,,8.0,5.0,83,Bucknell,2025,1,1,WLA,2025-03-01,8.0,7.0,W,8-7,,Mount St. Mary's,True,593887
03/07/2025,Xavier @ USF,12-8,19.0,12.0,3.0,15.0,31.0,19.0,25.0,20.0,7.0,14.0,6.0,,,,4.0,83,Bucknell,2025,1,1,WLA,2025-03-07,12.0,8.0,W,12-8,,Xavier,True,593887
03/11/2025,@ South Fla.,8-16,20.0,8.0,3.0,11.0,30.0,20.0,20.0,20.0,9.0,4.0,1.0,,4.0,4.0,12.0,83,Bucknell,2025,1,1,WLA,2025-03-11,8.0,16.0,L,8-16,,South Fla.,True,593887
03/15/2025,@ Boston U.,8-10,17.0,8.0,6.0,14.0,22.0,17.0,19.0,16.0,12.0,,,,2.0,,10.0,83,Bucknell,2025,1,1,WLA,2025-03-15,8.0,10.0,L,8-10,,Boston U.,True,593887
03/22/2025,Navy,6-17,24.0,6.0,1.0,7.0,21.0,13.0,17.0,14.0,8.0,5.0,4.0,,1.0,4.0,9.0,83,Bucknell,2025,1,1,WLA,2025-03-22,6.0,17.0,L,6-17,,Navy,False,593887
03/26/2025,Lehigh,12-6,15.0,12.0,4.0,16.0,28.0,22.0,20.0,15.0,14.0,1.0,1.0,,1.0,1.0,9.0,83,Bucknell,2025,1,1,WLA,2025-03-26,12.0,6.0,W,12-6,,Lehigh,False,593887
03/29/2025,Holy Cross,10-16,12.0,10.0,6.0,16.0,25.0,18.0,27.0,21.0,17.0,2.0,,,2.0,3.0,7.0,83,Bucknell,2025,1,1,WLA,2025-03-29,10.0,16.0,L,10-16,,Holy Cross,False,593887
04/05/2025,@ Colgate,9-10,6.0,9.0,3.0,12.0,26.0,16.0,22.0,13.0,16.0,3.0,1.0,,3.0,2.0,5.0,83,Bucknell,2025,1,1,WLA,2025-04-05,9.0,10.0,L,9-10,,Colgate,True,593887
04/11/2025,American,11-9,12.0,11.0,5.0,16.0,25.0,20.0,16.0,16.0,7.0,2.0,2.0,,1.0,1.0,13.0,83,Bucknell,2025,1,1,WLA,2025-04-11,11.0,9.0,W,11-9,,American,False,593887
04/16/2025,@ Lafayette,10-11,6.0,10.0,5.0,15.0,32.0,17.0,24.0,10.0,7.0,7.0,2.0,,1.0,2.0,5.0,83,Bucknell,2025,1,1,WLA,2025-04-16,10.0,11.0,L,10-11,,Lafayette,True,593887
04/19/2025,@ Army West Point,6-16,5.0,6.0,2.0,8.0,27.0,16.0,19.0,15.0,9.0,6.0,2.0,1.0,1.0,2.0,7.0,83,Bucknell,2025,1,1,WLA,2025-04-19,6.0,16.0,L,6-16,,Army West Point,True,593887
04/24/2025,Loyola Maryland,6-19,17.0,6.0,2.0,8.0,25.0,16.0,16.0,10.0,13.0,3.0,2.0,,1.0,,3.0,83,Bucknell,2025,1,1,WLA,2025-04-24,6.0,19.0,L,6-19,,Loyola Maryland,False,593887
02/07/2025,@ Oregon,6-18,14.0,6.0,1.0,7.0,13.0,10.0,13.0,13.0,3.0,3.0,1.0,,,1.0,8.0,87,Butler,2025,1,1,WLA,2025-02-07,6.0,18.0,L,6-18,,Oregon,True,593888
02/09/2025,"Stetson @ Eugene, Ore.",9-18,15.0,9.0,,9.0,31.0,22.0,12.0,8.0,3.0,7.0,4.0,,,3.0,14.0,87,Butler,2025,1,1,WLA,2025-02-09,9.0,18.0,L,9-18,,Stetson,True,593888
02/28/2025,@ Youngstown St.,10-15,13.0,10.0,6.0,16.0,18.0,12.0,13.0,21.0,5.0,2.0,1.0,,4.0,6.0,14.0,87,Butler,2025,1,1,WLA,2025-02-28,10.0,15.0,L,10-15,,Youngstown St.,True,593888
03/02/2025,@ Akron,5-11,6.0,5.0,1.0,6.0,19.0,16.0,18.0,14.0,5.0,3.0,1.0,,1.0,,9.0,87,Butler,2025,1,1,WLA,2025-03-02,5.0,11.0,L,5-11,,Akron,True,593888
03/07/2025,Eastern Mich.,4-10,8.0,4.0,3.0,7.0,14.0,10.0,13.0,12.0,6.0,1.0,,,3.0,2.0,5.0,87,Butler,2025,1,1,WLA,2025-03-07,4.0,10.0,L,4-10,,Eastern Mich.,False,593888
03/16/2025,@ Lindenwood,8-14,15.0,8.0,1.0,9.0,26.0,20.0,16.0,6.0,6.0,10.0,4.0,,2.0,5.0,6.0,87,Butler,2025,1,1,WLA,2025-03-16,8.0,14.0,L,8-14,,Lindenwood,True,593888
03/22/2025,Marquette,5-16,16.0,5.0,3.0,8.0,22.0,14.0,11.0,14.0,7.0,5.0,1.0,,,3.0,8.0,87,Butler,2025,1,1,WLA,2025-03-22,5.0,16.0,L,5-16,,Marquette,False,593888
03/29/2025,@ Villanova,6-18,8.0,6.0,3.0,9.0,15.0,9.0,13.0,17.0,7.0,5.0,2.0,,,6.0,6.0,87,Butler,2025,1,1,WLA,2025-03-29,6.0,18.0,L,6-18,,Villanova,True,593888
04/01/2025,UConn,7-17,9.0,7.0,1.0,8.0,21.0,13.0,6.0,17.0,5.0,5.0,4.0,,2.0,2.0,7.0,87,Butler,2025,1,1,WLA,2025-04-01,7.0,17.0,L,7-17,,UConn,False,593888
04/06/2025,UC Davis,7-17,14.0,7.0,,7.0,29.0,21.0,11.0,8.0,4.0,3.0,1.0,,,4.0,12.0,87,Butler,2025,1,1,WLA,2025-04-06,7.0,17.0,L,7-17,,UC Davis,False,593888
04/12/2025,@ Georgetown,6-17,18.0,6.0,6.0,12.0,14.0,9.0,17.0,22.0,8.0,2.0,,,1.0,1.0,4.0,87,Butler,2025,1,1,WLA,2025-04-12,6.0,17.0,L,6-17,,Georgetown,True,593888
04/16/2025,@ Central Mich.,8-10,12.0,8.0,1.0,9.0,30.0,19.0,14.0,9.0,4.0,2.0,,,1.0,2.0,8.0,87,Butler,2025,1,1,WLA,2025-04-16,8.0,10.0,L,8-10,,Central Mich.,True,593888
04/19/2025,@ Denver,3-21,11.0,3.0,1.0,4.0,7.0,6.0,8.0,20.0,6.0,4.0,2.0,,,1.0,5.0,87,Butler,2025,1,1,WLA,2025-04-19,3.0,21.0,L,3-21,,Denver,True,593888
04/26/2025,Xavier,11-12 (1),11.0,11.0,4.0,15.0,21.0,20.0,15.0,21.0,13.0,7.0,2.0,,3.0,6.0,13.0,87,Butler,2025,1,1,WLA,2025-04-26,11.0,12.0,L,11-12 (1),1.0,Xavier,False,593888
02/08/2025,@ UC Davis,15-14,7.0,15.0,3.0,18.0,31.0,22.0,10.0,7.0,10.0,4.0,3.0,,4.0,2.0,9.0,107,California,2025,1,1,WLA,2025-02-08,15.0,14.0,W,15-14,,UC Davis,True,593889
02/14/2025,Southern California,6-17,13.0,6.0,2.0,8.0,14.0,13.0,13.0,17.0,7.0,5.0,3.0,,1.0,,10.0,107,California,2025,1,1,WLA,2025-02-14,6.0,17.0,L,6-17,,Southern California,False,593889
02/22/2025,Louisville,9-10 (2),15.0,9.0,4.0,13.0,31.0,19.0,14.0,18.0,5.0,9.0,3.0,,3.0,3.0,11.0,107,California,2025,1,1,WLA,2025-02-22,9.0,10.0,L,9-10 (2),2.0,Louisville,False,593889
02/27/2025,Oregon,10-7,22.0,10.0,5.0,15.0,21.0,14.0,21.0,20.0,10.0,3.0,2.0,,1.0,2.0,3.0,107,California,2025,1,1,WLA,2025-02-27,10.0,7.0,W,10-7,,Oregon,False,593889
03/01/2025,Virginia,9-20,15.0,9.0,3.0,12.0,15.0,12.0,11.0,18.0,3.0,5.0,4.0,,3.0,1.0,7.0,107,California,2025,1,1,WLA,2025-03-01,9.0,20.0,L,9-20,,Virginia,False,593889
03/08/2025,@ Pittsburgh,6-7,23.0,6.0,5.0,11.0,23.0,18.0,15.0,20.0,8.0,4.0,1.0,,2.0,3.0,8.0,107,California,2025,1,1,WLA,2025-03-08,6.0,7.0,L,6-7,,Pittsburgh,True,593889
03/10/2025,@ Kent St.,14-7,7.0,14.0,12.0,26.0,31.0,22.0,24.0,19.0,7.0,1.0,1.0,,,2.0,16.0,107,California,2025,1,1,WLA,2025-03-10,14.0,7.0,W,14-7,,Kent St.,True,593889
03/13/2025,Notre Dame,8-15,14.0,8.0,5.0,13.0,20.0,16.0,10.0,14.0,4.0,5.0,3.0,,3.0,,11.0,107,California,2025,1,1,WLA,2025-03-13,8.0,15.0,L,8-15,,Notre Dame,False,593889
03/17/2025,"Marist @ Carson, Calif.",14-10,13.0,14.0,11.0,25.0,31.0,23.0,16.0,13.0,5.0,6.0,1.0,,,2.0,12.0,107,California,2025,1,1,WLA,2025-03-17,14.0,10.0,W,14-10,,Marist,True,593889
03/21/2025,@ Duke,4-13,12.0,4.0,1.0,5.0,21.0,9.0,13.0,17.0,5.0,4.0,2.0,,,,11.0,107,California,2025,1,1,WLA,2025-03-21,4.0,13.0,L,4-13,,Duke,True,593889
03/23/2025,@ Winthrop,20-11,15.0,20.0,9.0,29.0,36.0,27.0,14.0,11.0,7.0,6.0,4.0,,2.0,2.0,18.0,107,California,2025,1,1,WLA,2025-03-23,20.0,11.0,W,20-11,,Winthrop,True,593889
03/29/2025,@ Clemson,3-19,18.0,3.0,3.0,6.0,18.0,12.0,15.0,19.0,5.0,4.0,,,3.0,2.0,12.0,107,California,2025,1,1,WLA,2025-03-29,3.0,19.0,L,3-19,,Clemson,True,593889
04/05/2025,Syracuse,6-18,18.0,6.0,5.0,11.0,19.0,14.0,8.0,17.0,6.0,2.0,,,2.0,2.0,13.0,107,California,2025,1,1,WLA,2025-04-05,6.0,18.0,L,6-18,,Syracuse,False,593889
04/11/2025,@ Charlotte,19-16,24.0,19.0,5.0,24.0,33.0,24.0,14.0,16.0,8.0,5.0,5.0,,1.0,3.0,19.0,107,California,2025,1,1,WLA,2025-04-11,19.0,16.0,W,19-16,,Charlotte,True,593889
04/13/2025,@ North Carolina,7-21,16.0,7.0,5.0,12.0,25.0,13.0,3.0,12.0,1.0,5.0,1.0,,1.0,,16.0,107,California,2025,1,1,WLA,2025-04-13,7.0,21.0,L,7-21,,North Carolina,True,593889
04/17/2025,Stanford,4-19,20.0,4.0,,4.0,10.0,9.0,15.0,23.0,7.0,3.0,,,1.0,3.0,11.0,107,California,2025,1,1,WLA,2025-04-17,4.0,19.0,L,4-19,,Stanford,False,593889
02/11/2025,Charlotte,14-8,10.0,14.0,4.0,18.0,35.0,22.0,18.0,19.0,6.0,7.0,5.0,,,2.0,12.0,115,Campbell,2025,1,1,WLA,2025-02-11,14.0,8.0,W,14-8,,Charlotte,False,593891
02/15/2025,High Point,10-15,19.0,10.0,3.0,13.0,31.0,22.0,20.0,21.0,13.0,6.0,3.0,,6.0,,16.0,115,Campbell,2025,1,1,WLA,2025-02-15,10.0,15.0,L,10-15,,High Point,False,593891
02/19/2025,@  Radford,,,,,,,,,,,,,,,,,115,Campbell,2025,1,1,WLA,2025-02-19,,,,,,Radford,True,593891
02/22/2025,Old Dominion,8-11,21.0,8.0,4.0,12.0,27.0,20.0,18.0,11.0,12.0,7.0,1.0,,3.0,3.0,6.0,115,Campbell,2025,1,1,WLA,2025-02-22,8.0,11.0,L,8-11,,Old Dominion,False,593891
02/26/2025,Wofford,10-11 (1),15.0,10.0,4.0,14.0,27.0,22.0,23.0,16.0,12.0,6.0,3.0,,2.0,4.0,12.0,115,Campbell,2025,1,1,WLA,2025-02-26,10.0,11.0,L,10-11 (1),1.0,Wofford,False,593891
03/05/2025,@ Binghamton,16-13,22.0,16.0,5.0,21.0,32.0,26.0,18.0,14.0,14.0,7.0,4.0,,1.0,6.0,14.0,115,Campbell,2025,1,1,WLA,2025-03-05,16.0,13.0,W,16-13,,Binghamton,True,593891
03/07/2025,@ Lehigh,11-16,10.0,11.0,5.0,16.0,35.0,18.0,9.0,12.0,6.0,2.0,2.0,,2.0,,19.0,115,Campbell,2025,1,1,WLA,2025-03-07,11.0,16.0,L,11-16,,Lehigh,True,593891
03/10/2025,Duke,6-14,15.0,6.0,3.0,9.0,27.0,18.0,13.0,16.0,6.0,2.0,,,2.0,2.0,11.0,115,Campbell,2025,1,1,WLA,2025-03-10,6.0,14.0,L,6-14,,Duke,False,593891
03/15/2025,@ Towson,9-19,22.0,9.0,4.0,13.0,25.0,16.0,13.0,17.0,11.0,5.0,1.0,,2.0,3.0,15.0,115,Campbell,2025,1,1,WLA,2025-03-15,9.0,19.0,L,9-19,,Towson,True,593891
03/20/2025,Monmouth,11-10,19.0,11.0,6.0,17.0,32.0,23.0,13.0,19.0,9.0,5.0,1.0,,,4.0,15.0,115,Campbell,2025,1,1,WLA,2025-03-20,11.0,10.0,W,11-10,,Monmouth,False,593891
03/23/2025,Drexel,8-18,17.0,8.0,1.0,9.0,23.0,19.0,15.0,14.0,14.0,4.0,1.0,,1.0,1.0,11.0,115,Campbell,2025,1,1,WLA,2025-03-23,8.0,18.0,L,8-18,,Drexel,False,593891
03/29/2025,@ Elon,10-13,9.0,10.0,3.0,13.0,19.0,16.0,11.0,16.0,16.0,4.0,4.0,,3.0,4.0,8.0,115,Campbell,2025,1,1,WLA,2025-03-29,10.0,13.0,L,10-13,,Elon,True,593891
04/05/2025,@ Hofstra,11-12,9.0,11.0,7.0,18.0,30.0,22.0,18.0,18.0,10.0,4.0,1.0,,3.0,5.0,15.0,115,Campbell,2025,1,1,WLA,2025-04-05,11.0,12.0,L,11-12,,Hofstra,True,593891
04/11/2025,Delaware,11-15,29.0,11.0,3.0,14.0,30.0,22.0,6.0,14.0,8.0,6.0,4.0,,5.0,3.0,10.0,115,Campbell,2025,1,1,WLA,2025-04-11,11.0,15.0,L,11-15,,Delaware,False,593891
04/13/2025,Stony Brook,12-19,26.0,12.0,8.0,20.0,26.0,15.0,15.0,20.0,7.0,1.0,,,6.0,7.0,16.0,115,Campbell,2025,1,1,WLA,2025-04-13,12.0,19.0,L,12-19,,Stony Brook,False,593891
04/26/2025,@ William & Mary,16-19,17.0,16.0,7.0,23.0,29.0,21.0,20.0,23.0,13.0,5.0,3.0,,1.0,4.0,19.0,115,Campbell,2025,1,1,WLA,2025-04-26,16.0,19.0,L,16-19,,William & Mary,True,593891
02/09/2025,@ Northwestern,3-23,22.0,3.0,,3.0,11.0,7.0,10.0,16.0,3.0,4.0,2.0,,1.0,2.0,8.0,116,Canisius,2025,1,1,WLA,2025-02-09,3.0,23.0,L,3-23,,Northwestern,True,593892
